event_id,event_time_utc,country,currency,event_name,impact,actual,forecast,previous,source
2022-07-01-jpy-tankan-all-small-industry-capex-fe34c040,2022-07-01T19:50:00Z,Japan,JPY,Tankan All Small Industry CAPEX,HIGH,-1.4%,-6.7%,-11.4%,nasdaq_economic_calendar
2022-07-01-jpy-tankan-big-manufacturing-outlook-index-f9f8bfe7,2022-07-01T19:50:00Z,Japan,JPY,Tankan Big Manufacturing Outlook Index,HIGH,10,14,9,nasdaq_economic_calendar
2022-07-01-jpy-tankan-large-manufacturers-index-9982c822,2022-07-01T19:50:00Z,Japan,JPY,Tankan Large Manufacturers Index,HIGH,9,13,14,nasdaq_economic_calendar
2022-07-01-jpy-tankan-large-non-manufacturers-diffusion-index-6e27509f,2022-07-01T19:50:00Z,Japan,JPY,Tankan Large Non-Manufacturers Diffusion Index,HIGH,13,17,7,nasdaq_economic_calendar
2022-07-01-jpy-tankan-large-non-manufacturers-index-fa89e3ab,2022-07-01T19:50:00Z,Japan,JPY,Tankan Large Non-Manufacturers Index,HIGH,13,14,9,nasdaq_economic_calendar
2022-07-01-jpy-tankan-small-manufacturers-diffusion-index-5a49aad3,2022-07-01T19:50:00Z,Japan,JPY,Tankan Small Manufacturers Diffusion Index,HIGH,-5,-5,-5,nasdaq_economic_calendar
2022-07-01-jpy-tankan-small-manufacturing-index-5cafda2a,2022-07-01T19:50:00Z,Japan,JPY,Tankan Small Manufacturing Index,HIGH,-4,-6,-4,nasdaq_economic_calendar
2022-07-01-jpy-tankan-small-non-manufacturers-diffusion-index-18618c8e,2022-07-01T19:50:00Z,Japan,JPY,Tankan Small Non-Manufacturers Diffusion Index,HIGH,-5,-1,-10,nasdaq_economic_calendar
2022-07-01-jpy-tankan-small-non-manufacturing-index-36aabb2a,2022-07-01T19:50:00Z,Japan,JPY,Tankan Small Non-Manufacturing Index,HIGH,-1,-2,-6,nasdaq_economic_calendar
2022-07-02-usd-ism-manufacturing-employment-be00f4a9,2022-07-02T10:00:00Z,United States,USD,ISM Manufacturing Employment,HIGH,47.3,,49.6,nasdaq_economic_calendar
2022-07-02-usd-ism-manufacturing-new-orders-index-b1c38066,2022-07-02T10:00:00Z,United States,USD,ISM Manufacturing New Orders Index,HIGH,49.2,,55.1,nasdaq_economic_calendar
2022-07-02-usd-ism-manufacturing-pmi-05a84246,2022-07-02T10:00:00Z,United States,USD,ISM Manufacturing PMI,HIGH,53.0,54.9,56.1,nasdaq_economic_calendar
2022-07-02-usd-ism-manufacturing-prices-01fb557b,2022-07-02T10:00:00Z,United States,USD,ISM Manufacturing Prices,HIGH,78.5,81.0,82.2,nasdaq_economic_calendar
2022-07-06-usd-fomc-member-williams-speaks-f9c8f6bb,2022-07-06T09:00:00Z,United States,USD,FOMC Member Williams Speaks,HIGH,,,,nasdaq_economic_calendar
2022-07-06-usd-ism-non-manufacturing-business-activity-7c708c9f,2022-07-06T10:00:00Z,United States,USD,ISM Non-Manufacturing Business Activity,HIGH,56.1,54.0,54.5,nasdaq_economic_calendar
2022-07-06-usd-ism-non-manufacturing-employment-262c17b7,2022-07-06T10:00:00Z,United States,USD,ISM Non-Manufacturing Employment,HIGH,47.4,,50.2,nasdaq_economic_calendar
2022-07-06-usd-ism-non-manufacturing-new-orders-30a44a77,2022-07-06T10:00:00Z,United States,USD,ISM Non-Manufacturing New Orders,HIGH,55.6,,57.6,nasdaq_economic_calendar
2022-07-06-usd-ism-non-manufacturing-pmi-b4739b85,2022-07-06T10:00:00Z,United States,USD,ISM Non-Manufacturing PMI,HIGH,55.3,54.3,55.9,nasdaq_economic_calendar
2022-07-06-usd-ism-non-manufacturing-prices-a590374b,2022-07-06T10:00:00Z,United States,USD,ISM Non-Manufacturing Prices,HIGH,80.1,,82.1,nasdaq_economic_calendar
2022-07-06-usd-jolts-job-openings-0228e716,2022-07-06T10:00:00Z,United States,USD,JOLTS Job Openings,HIGH,11.254M,11.000M,11.681M,nasdaq_economic_calendar
2022-07-06-usd-fomc-meeting-minutes-ad9e175a,2022-07-06T14:00:00Z,United States,USD,FOMC Meeting Minutes,HIGH,,,,nasdaq_economic_calendar
2022-07-07-usd-fomc-member-bullard-speaks-3f2d80ab,2022-07-07T13:00:00Z,United States,USD,FOMC Member Bullard Speaks,HIGH,,,,nasdaq_economic_calendar
2022-07-08-usd-fomc-member-bullard-speaks-5d0de385,2022-07-08T13:00:00Z,United States,USD,FOMC Member Bullard Speaks,HIGH,,,,nasdaq_economic_calendar
2022-07-09-usd-average-hourly-earnings-4cf104ea,2022-07-09T08:30:00Z,United States,USD,Average Hourly Earnings,HIGH,0.3%,0.3%,0.4%,nasdaq_economic_calendar
2022-07-09-usd-average-hourly-earnings-yoy-2756c4af,2022-07-09T08:30:00Z,United States,USD,Average Hourly Earnings (YoY),HIGH,5.1%,5.0%,5.3%,nasdaq_economic_calendar
2022-07-09-usd-nonfarm-payrolls-525cf289,2022-07-09T08:30:00Z,United States,USD,Nonfarm Payrolls,HIGH,372K,268K,384K,nasdaq_economic_calendar
2022-07-09-usd-private-nonfarm-payrolls-76b63c37,2022-07-09T08:30:00Z,United States,USD,Private Nonfarm Payrolls,HIGH,381K,240K,336K,nasdaq_economic_calendar
2022-07-09-usd-u6-unemployment-rate-a2512ca6,2022-07-09T08:30:00Z,United States,USD,U6 Unemployment Rate,HIGH,6.7%,,7.1%,nasdaq_economic_calendar
2022-07-09-usd-unemployment-rate-0bb5af12,2022-07-09T08:30:00Z,United States,USD,Unemployment Rate,HIGH,3.6%,3.6%,3.6%,nasdaq_economic_calendar
2022-07-09-usd-fomc-member-williams-speaks-e6b6f297,2022-07-09T11:00:00Z,United States,USD,FOMC Member Williams Speaks,HIGH,,,,nasdaq_economic_calendar
2022-07-11-jpy-boj-governor-kuroda-speaks-c9af90d5,2022-07-11T21:00:00Z,Japan,JPY,BoJ Governor Kuroda Speaks,HIGH,,,,nasdaq_economic_calendar
2022-07-12-usd-fomc-member-williams-speaks-8816cf71,2022-07-12T14:00:00Z,United States,USD,FOMC Member Williams Speaks,HIGH,,,,nasdaq_economic_calendar
2022-07-13-usd-cpi-33b3443c,2022-07-13T08:30:00Z,United States,USD,CPI,HIGH,1.3%,1.1%,1.0%,nasdaq_economic_calendar
2022-07-13-usd-cpi-index-n-s-a-408233ed,2022-07-13T08:30:00Z,United States,USD,"CPI Index, n.s.a.",HIGH,296.31,295.67,292.30,nasdaq_economic_calendar
2022-07-13-usd-cpi-index-s-a-f5c8cf2c,2022-07-13T08:30:00Z,United States,USD,"CPI Index, s.a",HIGH,295.33,,291.47,nasdaq_economic_calendar
2022-07-13-usd-cpi-n-s-a-8c6017c0,2022-07-13T08:30:00Z,United States,USD,"CPI, n.s.a",HIGH,1.37%,,1.10%,nasdaq_economic_calendar
2022-07-13-usd-core-cpi-db76004d,2022-07-13T08:30:00Z,United States,USD,Core CPI,HIGH,0.7%,0.6%,0.6%,nasdaq_economic_calendar
2022-07-13-usd-core-cpi-index-329eaef1,2022-07-13T08:30:00Z,United States,USD,Core CPI Index,HIGH,294.35,,292.29,nasdaq_economic_calendar
2022-07-13-usd-cleveland-cpi-e5f27c62,2022-07-13T11:00:00Z,United States,USD,Cleveland CPI,HIGH,0.7%,,0.6%,nasdaq_economic_calendar
2022-07-14-jpy-industrial-production-6cd9084a,2022-07-14T00:30:00Z,Japan,JPY,Industrial Production,HIGH,-7.5%,,-4.9%,nasdaq_economic_calendar
2022-07-14-usd-core-ppi-13be5e2e,2022-07-14T08:30:00Z,United States,USD,Core PPI,HIGH,0.4%,0.5%,0.6%,nasdaq_economic_calendar
2022-07-14-usd-ppi-1375fb01,2022-07-14T08:30:00Z,United States,USD,PPI,HIGH,1.1%,0.8%,0.9%,nasdaq_economic_calendar
2022-07-15-usd-core-retail-sales-a58ff0f0,2022-07-15T08:30:00Z,United States,USD,Core Retail Sales,HIGH,1.0%,0.6%,0.6%,nasdaq_economic_calendar
2022-07-15-usd-retail-sales-574d7bb7,2022-07-15T08:30:00Z,United States,USD,Retail Sales,HIGH,1.0%,0.8%,-0.1%,nasdaq_economic_calendar
2022-07-15-usd-retail-sales-ex-gas-autos-c7c00aae,2022-07-15T08:30:00Z,United States,USD,Retail Sales Ex Gas/Autos,HIGH,0.7%,,-0.1%,nasdaq_economic_calendar
2022-07-15-usd-fomc-member-bostic-speaks-f1d27420,2022-07-15T08:45:00Z,United States,USD,FOMC Member Bostic Speaks,HIGH,,,,nasdaq_economic_calendar
2022-07-15-usd-fomc-member-bullard-speaks-039de612,2022-07-15T09:00:00Z,United States,USD,FOMC Member Bullard Speaks,HIGH,,,,nasdaq_economic_calendar
2022-07-15-usd-industrial-production-2257accb,2022-07-15T09:15:00Z,United States,USD,Industrial Production,HIGH,-0.2%,0.1%,0.1%,nasdaq_economic_calendar
2022-07-15-usd-michigan-consumer-expectations-7aa7994d,2022-07-15T10:00:00Z,United States,USD,Michigan Consumer Expectations,HIGH,47.3,47.0,47.5,nasdaq_economic_calendar
2022-07-15-usd-michigan-consumer-sentiment-e355e644,2022-07-15T10:00:00Z,United States,USD,Michigan Consumer Sentiment,HIGH,51.1,49.9,50.0,nasdaq_economic_calendar
2022-07-16-usd-core-retail-sales-d5265db0,2022-07-16T08:30:00Z,United States,USD,Core Retail Sales,HIGH,1.0%,0.6%,0.6%,nasdaq_economic_calendar
2022-07-16-usd-retail-sales-0b6447ec,2022-07-16T08:30:00Z,United States,USD,Retail Sales,HIGH,1.0%,0.8%,-0.1%,nasdaq_economic_calendar
2022-07-16-usd-retail-sales-ex-gas-autos-50890d5d,2022-07-16T08:30:00Z,United States,USD,Retail Sales Ex Gas/Autos,HIGH,0.7%,,-0.1%,nasdaq_economic_calendar
2022-07-16-usd-fomc-member-bostic-speaks-6dc2a481,2022-07-16T08:45:00Z,United States,USD,FOMC Member Bostic Speaks,HIGH,,,,nasdaq_economic_calendar
2022-07-16-usd-fomc-member-bullard-speaks-a4b378f3,2022-07-16T09:00:00Z,United States,USD,FOMC Member Bullard Speaks,HIGH,,,,nasdaq_economic_calendar
2022-07-16-usd-industrial-production-47535e9c,2022-07-16T09:15:00Z,United States,USD,Industrial Production,HIGH,-0.2%,0.1%,0.1%,nasdaq_economic_calendar
2022-07-16-usd-michigan-consumer-expectations-099f6eae,2022-07-16T10:00:00Z,United States,USD,Michigan Consumer Expectations,HIGH,47.3,47.0,47.5,nasdaq_economic_calendar
2022-07-16-usd-michigan-consumer-sentiment-9726c4fd,2022-07-16T10:00:00Z,United States,USD,Michigan Consumer Sentiment,HIGH,51.1,49.9,50.0,nasdaq_economic_calendar
2022-07-20-usd-fomc-member-brainard-speaks-d00af662,2022-07-20T14:35:00Z,United States,USD,FOMC Member Brainard Speaks,HIGH,,,,nasdaq_economic_calendar
2022-07-21-jpy-adjusted-trade-balance-e7e0cf5a,2022-07-21T19:50:00Z,Japan,JPY,Adjusted Trade Balance,HIGH,-1.93T,,-1.89T,nasdaq_economic_calendar
2022-07-21-jpy-trade-balance-00340627,2022-07-21T19:50:00Z,Japan,JPY,Trade Balance,HIGH,"-1,383.8B","-1,509.7B","-2,385.8B",nasdaq_economic_calendar
2022-07-21-jpy-boj-outlook-report-6955ab88,2022-07-21T23:00:00Z,Japan,JPY,BoJ Outlook Report,HIGH,,,,nasdaq_economic_calendar
2022-07-21-jpy-boj-press-conference-74e0cfcb,2022-07-21T23:00:00Z,Japan,JPY,BoJ Press Conference,HIGH,,,,nasdaq_economic_calendar
2022-07-21-jpy-boj-interest-rate-decision-cf758ce4,2022-07-21T23:04:00Z,Japan,JPY,BoJ Interest Rate Decision,HIGH,-0.10%,-0.10%,-0.10%,nasdaq_economic_calendar
2022-07-22-jpy-national-cpi-ffcdbda9,2022-07-22T19:30:00Z,Japan,JPY,National CPI,HIGH,2.4%,,2.5%,nasdaq_economic_calendar
2022-07-22-jpy-national-core-cpi-38ed7bd0,2022-07-22T19:30:00Z,Japan,JPY,National Core CPI,HIGH,2.2%,2.2%,2.1%,nasdaq_economic_calendar
2022-07-22-jpy-national-cpi-30557668,2022-07-22T19:50:00Z,Japan,JPY,National CPI,HIGH,0.0%,,0.3%,nasdaq_economic_calendar
2022-07-26-jpy-monetary-policy-meeting-minutes-ab506d09,2022-07-26T19:50:00Z,Japan,JPY,Monetary Policy Meeting Minutes,HIGH,,,,nasdaq_economic_calendar
2022-07-27-jpy-boj-core-cpi-45dc939e,2022-07-27T01:00:00Z,Japan,JPY,BoJ Core CPI,HIGH,1.6%,,1.5%,nasdaq_economic_calendar
2022-07-27-usd-cb-consumer-confidence-c2f5d110,2022-07-27T10:00:00Z,United States,USD,CB Consumer Confidence,HIGH,95.7,97.2,98.4,nasdaq_economic_calendar
2022-07-28-usd-core-durable-goods-orders-0f074e52,2022-07-28T08:30:00Z,United States,USD,Core Durable Goods Orders,HIGH,0.3%,0.2%,0.5%,nasdaq_economic_calendar
2022-07-28-usd-durable-goods-orders-b9acef22,2022-07-28T08:30:00Z,United States,USD,Durable Goods Orders,HIGH,1.9%,-0.5%,0.8%,nasdaq_economic_calendar
2022-07-28-usd-fomc-statement-eb6a1b5f,2022-07-28T14:00:00Z,United States,USD,FOMC Statement,HIGH,,,,nasdaq_economic_calendar
2022-07-28-usd-fed-interest-rate-decision-ed31a0af,2022-07-28T14:00:00Z,United States,USD,Fed Interest Rate Decision,HIGH,2.50%,2.50%,1.75%,nasdaq_economic_calendar
2022-07-28-usd-fomc-press-conference-c1f704ef,2022-07-28T14:30:00Z,United States,USD,FOMC Press Conference,HIGH,,,,nasdaq_economic_calendar
2022-07-29-usd-core-pce-prices-5e40ac48,2022-07-29T08:30:00Z,United States,USD,Core PCE Prices,HIGH,4.40%,4.50%,5.20%,nasdaq_economic_calendar
2022-07-29-usd-gdp-1c94c376,2022-07-29T08:30:00Z,United States,USD,GDP,HIGH,-0.9%,0.5%,-1.6%,nasdaq_economic_calendar
2022-07-29-usd-gdp-price-index-ba1cf31a,2022-07-29T08:30:00Z,United States,USD,GDP Price Index,HIGH,8.9%,7.9%,8.3%,nasdaq_economic_calendar
2022-07-29-usd-gdp-sales-81f33b6b,2022-07-29T08:30:00Z,United States,USD,GDP Sales,HIGH,1.1%,,-1.2%,nasdaq_economic_calendar
2022-07-29-usd-pce-prices-b605764b,2022-07-29T08:30:00Z,United States,USD,PCE Prices,HIGH,7.1%,,7.1%,nasdaq_economic_calendar
2022-07-29-jpy-cpi-tokyo-ex-food-and-energy-6684ab5f,2022-07-29T19:30:00Z,Japan,JPY,CPI Tokyo Ex Food and Energy,HIGH,0.3%,,-0.1%,nasdaq_economic_calendar
2022-07-29-jpy-tokyo-cpi-9322633e,2022-07-29T19:30:00Z,Japan,JPY,Tokyo CPI,HIGH,2.5%,,2.3%,nasdaq_economic_calendar
2022-07-29-jpy-tokyo-core-cpi-996404ba,2022-07-29T19:30:00Z,Japan,JPY,Tokyo Core CPI,HIGH,2.3%,2.2%,2.1%,nasdaq_economic_calendar
2022-07-29-jpy-boj-summary-of-opinions-c7a5dae0,2022-07-29T19:50:00Z,Japan,JPY,BoJ Summary of Opinions,HIGH,,,,nasdaq_economic_calendar
2022-07-29-jpy-industrial-production-edb27de7,2022-07-29T19:50:00Z,Japan,JPY,Industrial Production,HIGH,8.9%,3.7%,-7.5%,nasdaq_economic_calendar
2022-07-29-jpy-industrial-production-forecast-1m-ahead-0c8d6aa1,2022-07-29T19:50:00Z,Japan,JPY,Industrial Production forecast 1m ahead,HIGH,3.8%,,12.0%,nasdaq_economic_calendar
2022-07-29-jpy-industrial-production-forecast-2m-ahead-0f7813d5,2022-07-29T19:50:00Z,Japan,JPY,Industrial Production forecast 2m ahead,HIGH,6.0%,,2.5%,nasdaq_economic_calendar
2022-07-29-jpy-retail-sales-1524c945,2022-07-29T19:50:00Z,Japan,JPY,Retail Sales,HIGH,1.5%,2.8%,3.7%,nasdaq_economic_calendar
2022-07-30-usd-core-pce-price-index-999bd67a,2022-07-30T08:30:00Z,United States,USD,Core PCE Price Index,HIGH,0.6%,0.5%,0.3%,nasdaq_economic_calendar
2022-07-30-usd-employment-cost-index-232abc7e,2022-07-30T08:30:00Z,United States,USD,Employment Cost Index,HIGH,1.3%,1.2%,1.4%,nasdaq_economic_calendar
2022-07-30-usd-pce-price-index-883ac375,2022-07-30T08:30:00Z,United States,USD,PCE Price index,HIGH,6.8%,6.8%,6.3%,nasdaq_economic_calendar
2022-07-30-usd-pce-price-index-ac2bc758,2022-07-30T08:30:00Z,United States,USD,PCE price index,HIGH,1.0%,0.9%,0.6%,nasdaq_economic_calendar
2022-07-30-usd-personal-income-e8543a71,2022-07-30T08:30:00Z,United States,USD,Personal Income,HIGH,0.6%,0.5%,0.6%,nasdaq_economic_calendar
2022-07-30-usd-real-personal-consumption-35fe064a,2022-07-30T08:30:00Z,United States,USD,Real Personal Consumption,HIGH,0.1%,,-0.3%,nasdaq_economic_calendar
2022-07-30-usd-michigan-consumer-expectations-56ffe3e4,2022-07-30T10:00:00Z,United States,USD,Michigan Consumer Expectations,HIGH,47.3,47.3,47.5,nasdaq_economic_calendar
2022-07-30-usd-michigan-consumer-sentiment-331ccb19,2022-07-30T10:00:00Z,United States,USD,Michigan Consumer Sentiment,HIGH,51.5,51.1,50.0,nasdaq_economic_calendar
2022-07-30-usd-dallas-fed-pce-ded48c2f,2022-07-30T14:27:00Z,United States,USD,Dallas Fed PCE,HIGH,6.90%,,5.20%,nasdaq_economic_calendar
2022-08-02-usd-ism-manufacturing-employment-0b5c62f2,2022-08-02T10:00:00Z,United States,USD,ISM Manufacturing Employment,HIGH,49.9,,47.3,nasdaq_economic_calendar
2022-08-02-usd-ism-manufacturing-new-orders-index-ef2ead70,2022-08-02T10:00:00Z,United States,USD,ISM Manufacturing New Orders Index,HIGH,48.0,,49.2,nasdaq_economic_calendar
2022-08-02-usd-ism-manufacturing-pmi-f2e34fdb,2022-08-02T10:00:00Z,United States,USD,ISM Manufacturing PMI,HIGH,52.8,52.0,53.0,nasdaq_economic_calendar
2022-08-02-usd-ism-manufacturing-prices-d06ee97d,2022-08-02T10:00:00Z,United States,USD,ISM Manufacturing Prices,HIGH,60.0,74.3,78.5,nasdaq_economic_calendar
2022-08-03-usd-jolts-job-openings-e8dc56e3,2022-08-03T10:00:00Z,United States,USD,JOLTS Job Openings,HIGH,10.698M,11.000M,11.303M,nasdaq_economic_calendar
2022-08-03-usd-fomc-member-bullard-speaks-3b2b74fd,2022-08-03T18:45:00Z,United States,USD,FOMC Member Bullard Speaks,HIGH,,,,nasdaq_economic_calendar
2022-08-04-usd-ism-non-manufacturing-business-activity-a0e13189,2022-08-04T10:00:00Z,United States,USD,ISM Non-Manufacturing Business Activity,HIGH,59.9,54.0,56.1,nasdaq_economic_calendar
2022-08-04-usd-ism-non-manufacturing-employment-9e91f1b9,2022-08-04T10:00:00Z,United States,USD,ISM Non-Manufacturing Employment,HIGH,49.1,,47.4,nasdaq_economic_calendar
2022-08-04-usd-ism-non-manufacturing-new-orders-2c037865,2022-08-04T10:00:00Z,United States,USD,ISM Non-Manufacturing New Orders,HIGH,59.9,,55.6,nasdaq_economic_calendar
2022-08-04-usd-ism-non-manufacturing-pmi-578564f3,2022-08-04T10:00:00Z,United States,USD,ISM Non-Manufacturing PMI,HIGH,56.7,53.5,55.3,nasdaq_economic_calendar
2022-08-04-usd-ism-non-manufacturing-prices-c80181ae,2022-08-04T10:00:00Z,United States,USD,ISM Non-Manufacturing Prices,HIGH,72.3,,80.1,nasdaq_economic_calendar
2022-08-04-usd-fomc-member-harker-speaks-c21cbb02,2022-08-04T10:30:00Z,United States,USD,FOMC Member Harker Speaks,HIGH,,,,nasdaq_economic_calendar
2022-08-05-usd-fomc-member-mester-speaks-a02f2844,2022-08-05T12:00:00Z,United States,USD,FOMC Member Mester Speaks,HIGH,,,,nasdaq_economic_calendar
2022-08-06-usd-fomc-member-barkin-speaks-f68587ca,2022-08-06T08:00:00Z,United States,USD,FOMC Member Barkin Speaks,HIGH,,,,nasdaq_economic_calendar
2022-08-06-usd-average-hourly-earnings-68d903c5,2022-08-06T08:30:00Z,United States,USD,Average Hourly Earnings,HIGH,0.5%,0.3%,0.4%,nasdaq_economic_calendar
2022-08-06-usd-average-hourly-earnings-yoy-bcd70c37,2022-08-06T08:30:00Z,United States,USD,Average Hourly Earnings (YoY),HIGH,5.2%,4.9%,5.2%,nasdaq_economic_calendar
2022-08-06-usd-nonfarm-payrolls-6c478c9d,2022-08-06T08:30:00Z,United States,USD,Nonfarm Payrolls,HIGH,528K,250K,398K,nasdaq_economic_calendar
2022-08-06-usd-private-nonfarm-payrolls-09655cb3,2022-08-06T08:30:00Z,United States,USD,Private Nonfarm Payrolls,HIGH,471K,230K,404K,nasdaq_economic_calendar
2022-08-06-usd-u6-unemployment-rate-f282f384,2022-08-06T08:30:00Z,United States,USD,U6 Unemployment Rate,HIGH,6.7%,,6.7%,nasdaq_economic_calendar
2022-08-06-usd-unemployment-rate-65f25cdc,2022-08-06T08:30:00Z,United States,USD,Unemployment Rate,HIGH,3.5%,3.6%,3.6%,nasdaq_economic_calendar
2022-08-10-usd-nonfarm-productivity-232a0a16,2022-08-10T08:30:00Z,United States,USD,Nonfarm Productivity,HIGH,-4.6%,-4.7%,-7.4%,nasdaq_economic_calendar
2022-08-11-usd-cpi-0c60412b,2022-08-11T08:30:00Z,United States,USD,CPI,HIGH,0.0%,0.2%,1.3%,nasdaq_economic_calendar
2022-08-11-usd-cpi-index-n-s-a-101a3026,2022-08-11T08:30:00Z,United States,USD,"CPI Index, n.s.a.",HIGH,296.28,296.67,296.31,nasdaq_economic_calendar
2022-08-11-usd-cpi-index-s-a-67b43637,2022-08-11T08:30:00Z,United States,USD,"CPI Index, s.a",HIGH,295.27,,295.33,nasdaq_economic_calendar
2022-08-11-usd-cpi-n-s-a-3e48d984,2022-08-11T08:30:00Z,United States,USD,"CPI, n.s.a",HIGH,-0.01%,,1.37%,nasdaq_economic_calendar
2022-08-11-usd-core-cpi-61b45381,2022-08-11T08:30:00Z,United States,USD,Core CPI,HIGH,0.3%,0.5%,0.7%,nasdaq_economic_calendar
2022-08-11-usd-core-cpi-index-b49630c9,2022-08-11T08:30:00Z,United States,USD,Core CPI Index,HIGH,295.28,,294.35,nasdaq_economic_calendar
2022-08-11-usd-cleveland-cpi-845b8389,2022-08-11T11:00:00Z,United States,USD,Cleveland CPI,HIGH,0.5%,,0.7%,nasdaq_economic_calendar
2022-08-12-usd-core-ppi-ae248a68,2022-08-12T08:30:00Z,United States,USD,Core PPI,HIGH,7.6%,7.6%,8.4%,nasdaq_economic_calendar
2022-08-12-usd-ppi-ee03a205,2022-08-12T08:30:00Z,United States,USD,PPI,HIGH,-0.5%,0.2%,1.0%,nasdaq_economic_calendar
2022-08-12-usd-ppi-ex-food-energy-transport-6a17d004,2022-08-12T08:30:00Z,United States,USD,PPI ex. Food/Energy/Transport,HIGH,5.8%,,6.4%,nasdaq_economic_calendar
2022-08-13-usd-michigan-consumer-expectations-c3122f10,2022-08-13T10:00:00Z,United States,USD,Michigan Consumer Expectations,HIGH,54.9,48.4,47.3,nasdaq_economic_calendar
2022-08-13-usd-michigan-consumer-sentiment-0b637286,2022-08-13T10:00:00Z,United States,USD,Michigan Consumer Sentiment,HIGH,55.1,52.5,51.5,nasdaq_economic_calendar
2022-08-15-jpy-gdp-201a175c,2022-08-15T19:50:00Z,Japan,JPY,GDP,HIGH,0.5%,0.6%,0.0%,nasdaq_economic_calendar
2022-08-15-jpy-gdp-capital-expenditure-db80136f,2022-08-15T19:50:00Z,Japan,JPY,GDP Capital Expenditure,HIGH,1.4%,0.9%,-0.7%,nasdaq_economic_calendar
2022-08-15-jpy-gdp-external-demand-efb9db2a,2022-08-15T19:50:00Z,Japan,JPY,GDP External Demand,HIGH,0.0%,0.1%,-0.4%,nasdaq_economic_calendar
2022-08-15-jpy-gdp-price-index-03f7fda8,2022-08-15T19:50:00Z,Japan,JPY,GDP Price Index,HIGH,-0.4%,,-0.5%,nasdaq_economic_calendar
2022-08-15-jpy-gdp-private-consumption-026c565c,2022-08-15T19:50:00Z,Japan,JPY,GDP Private Consumption,HIGH,1.1%,1.3%,0.1%,nasdaq_economic_calendar
2022-08-16-jpy-industrial-production-5105756b,2022-08-16T00:30:00Z,Japan,JPY,Industrial Production,HIGH,9.2%,-7.5%,8.9%,nasdaq_economic_calendar
2022-08-17-usd-industrial-production-d45aa9ed,2022-08-17T09:15:00Z,United States,USD,Industrial Production,HIGH,0.6%,0.3%,-0.2%,nasdaq_economic_calendar
2022-08-17-jpy-reuters-tankan-index-2e5c2dfe,2022-08-17T19:00:00Z,Japan,JPY,Reuters Tankan Index,HIGH,13,,9,nasdaq_economic_calendar
2022-08-17-jpy-adjusted-trade-balance-dd7d018a,2022-08-17T19:50:00Z,Japan,JPY,Adjusted Trade Balance,HIGH,-2.31T,,-1.95T,nasdaq_economic_calendar
2022-08-17-jpy-trade-balance-c97ad812,2022-08-17T19:50:00Z,Japan,JPY,Trade Balance,HIGH,"-1,436.8B","-1,405.0B","-1,398.5B",nasdaq_economic_calendar
2022-08-18-usd-core-retail-sales-1ac4d1c5,2022-08-18T08:30:00Z,United States,USD,Core Retail Sales,HIGH,0.4%,-0.1%,0.9%,nasdaq_economic_calendar
2022-08-18-usd-retail-sales-3fa96b7f,2022-08-18T08:30:00Z,United States,USD,Retail Sales,HIGH,10.02%,,8.54%,nasdaq_economic_calendar
2022-08-18-usd-retail-sales-ex-gas-autos-3996aa75,2022-08-18T08:30:00Z,United States,USD,Retail Sales Ex Gas/Autos,HIGH,0.7%,,0.7%,nasdaq_economic_calendar
2022-08-18-usd-fomc-member-bowman-speaks-c7bb7e61,2022-08-18T09:30:00Z,United States,USD,FOMC Member Bowman Speaks,HIGH,,,,nasdaq_economic_calendar
2022-08-18-usd-fomc-meeting-minutes-908579c4,2022-08-18T14:00:00Z,United States,USD,FOMC Meeting Minutes,HIGH,,,,nasdaq_economic_calendar
2022-08-18-usd-fomc-member-bowman-speaks-cb1480a2,2022-08-18T14:20:00Z,United States,USD,FOMC Member Bowman Speaks,HIGH,,,,nasdaq_economic_calendar
2022-08-19-usd-fomc-member-george-speaks-ef711f74,2022-08-19T13:20:00Z,United States,USD,FOMC Member George Speaks,HIGH,,,,nasdaq_economic_calendar
2022-08-19-usd-fomc-member-kashkari-speaks-b369de4d,2022-08-19T13:45:00Z,United States,USD,FOMC Member Kashkari Speaks,HIGH,,,,nasdaq_economic_calendar
2022-08-19-jpy-cpi-n-s-a-8d34b052,2022-08-19T19:30:00Z,Japan,JPY,"CPI, n.s.a",HIGH,0.5%,,0.3%,nasdaq_economic_calendar
